0,1.013,1.58,357.6
0,1.078,1.581,358.64
0,1.317,1.583,362.09
0,1.597,1.585,365.53
0,1.921,1.588,368.94
0,2.294,1.591,372.34
0,2.719,1.593,375.71
0,3.204,1.596,379.06
0,3.751,1.6,382.36
0,4.367,1.603,385.62
0,5.057,1.606,388.82
0,5.827,1.609,391.96
0,6.683,1.612,395.04
0,7.63,1.616,398.03
0,8.676,1.619,400.93
0,9.826,1.621,403.72
0,11.088,1.624,406.38
0,12.47,1.627,408.89
0,13.978,1.629,411.22
0,15.623,1.63,413.32
0,17.413,1.631,415.14
0,19.358,1.632,416.6
0,21.471,1.631,417.56
0,23.765,1.628,417.81
0,26.258,1.623,416.92
0,28.974,1.613,413.76
5,1.013,1.595,361.64
5,1.078,1.595,362.69
5,1.317,1.598,366.2
5,1.597,1.6,369.71
5,1.921,1.602,373.2
5,2.294,1.605,376.67
5,2.719,1.608,380.12
5,3.204,1.611,383.54
5,3.751,1.614,386.93
5,4.367,1.618,390.28
5,5.057,1.621,393.58
5,5.827,1.624,396.84
5,6.683,1.628,400.03
5,7.63,1.631,403.16
5,8.676,1.634,406.21
5,9.826,1.637,409.17
5,11.088,1.64,412.03
5,12.47,1.643,414.77
5,13.978,1.646,417.37
5,15.623,1.648,419.8
5,17.413,1.65,422.04
5,19.358,1.651,424.04
5,21.471,1.652,425.76
5,23.765,1.652,427.12
5,26.258,1.652,428.05
5,28.974,1.65,428.45
10,1.013,1.609,365.7
10,1.078,1.61,366.77
10,1.317,1.612,370.35
10,1.597,1.614,373.92
10,1.921,1.617,377.48
10,2.294,1.62,381.02
10,2.719,1.623,384.54
10,3.204,1.626,388.04
10,3.751,1.629,391.51
10,4.367,1.632,394.95
10,5.057,1.636,398.35
10,5.827,1.639,401.7
10,6.683,1.642,405.01
10,7.63,1.646,408.26
10,8.676,1.649,411.44
10,9.826,1.653,414.55
10,11.088,1.656,417.57
10,12.47,1.659,420.5
10,13.978,1.662,423.31
10,15.623,1.665,425.99
10,17.413,1.667,428.52
10,19.358,1.669,430.89
10,21.471,1.671,433.05
10,23.765,1.672,434.97
10,26.258,1.673,436.63
10,28.974,1.673,437.98
15,1.013,1.624,369.8
15,1.078,1.624,370.89
15,1.317,1.626,374.53
15,1.597,1.629,378.16
15,1.921,1.631,381.78
15,2.294,1.634,385.39
15,2.719,1.637,388.99
15,3.204,1.64,392.56
15,3.751,1.643,396.11
15,4.367,1.647,399.63
15,5.057,1.65,403.12
15,5.827,1.653,406.57
15,6.683,1.657,409.98
15,7.63,1.66,413.33
15,8.676,1.664,416.63
15,9.826,1.668,419.87
15,11.088,1.671,423.04
15,12.47,1.674,426.12
15,13.978,1.678,429.11
15,15.623,1.681,432
15,17.413,1.684,434.76
15,19.358,1.686,437.39
15,21.471,1.689,439.87
15,23.765,1.691,442.17
15,26.258,1.692,444.28
15,28.974,1.694,446.17
20,1.013,1.638,373.93
20,1.078,1.639,375.04
20,1.317,1.641,378.73
20,1.597,1.643,382.43
20,1.921,1.645,386.11
20,2.294,1.648,389.79
20,2.719,1.651,393.45
20,3.204,1.654,397.1
20,3.751,1.657,400.73
20,4.367,1.661,404.32
20,5.057,1.664,407.9
20,5.827,1.668,411.44
20,6.683,1.671,414.94
20,7.63,1.675,418.4
20,8.676,1.679,421.81
20,9.826,1.682,425.16
20,11.088,1.686,428.45
20,12.47,1.689,431.68
20,13.978,1.693,434.82
20,15.623,1.696,437.88
20,17.413,1.699,440.83
20,19.358,1.702,443.68
20,21.471,1.705,446.41
20,23.765,1.708,448.99
20,26.258,1.71,451.43
20,28.974,1.712,453.69
25,1.013,1.652,378.09
25,1.078,1.653,379.22
25,1.317,1.655,382.97
25,1.597,1.657,386.73
25,1.921,1.659,390.48
25,2.294,1.662,394.21
25,2.719,1.665,397.94
25,3.204,1.668,401.66
25,3.751,1.671,405.36
25,4.367,1.675,409.04
25,5.057,1.678,412.69
25,5.827,1.682,416.31
25,6.683,1.685,419.9
25,7.63,1.689,423.45
25,8.676,1.693,426.97
25,9.826,1.697,430.43
25,11.088,1.7,433.84
25,12.47,1.704,437.19
25,13.978,1.708,440.47
25,15.623,1.711,443.67
25,17.413,1.715,446.8
25,19.358,1.718,449.83
25,21.471,1.721,452.76
25,23.765,1.724,455.57
25,26.258,1.727,458.27
25,28.974,1.729,460.82
30,1.013,1.666,382.29
30,1.078,1.667,383.43
30,1.317,1.669,387.24
30,1.597,1.671,391.06
30,1.921,1.673,394.87
30,2.294,1.676,398.67
30,2.719,1.679,402.46
30,3.204,1.682,406.25
30,3.751,1.685,410.01
30,4.367,1.689,413.76
30,5.057,1.692,417.49
30,5.827,1.696,421.2
30,6.683,1.699,424.87
30,7.63,1.703,428.51
30,8.676,1.707,432.12
30,9.826,1.711,435.68
30,11.088,1.715,439.2
30,12.47,1.718,442.66
30,13.978,1.722,446.07
30,15.623,1.726,449.41
30,17.413,1.729,452.68
30,19.358,1.733,455.87
30,21.471,1.736,458.98
30,23.765,1.74,461.99
30,26.258,1.743,464.9
30,28.974,1.745,467.68
35,1.013,1.68,386.52
35,1.078,1.681,387.68
35,1.317,1.683,391.55
35,1.597,1.685,395.42
35,1.921,1.687,399.29
35,2.294,1.69,403.15
35,2.719,1.693,407.01
35,3.204,1.696,410.86
35,3.751,1.699,414.69
35,4.367,1.702,418.51
35,5.057,1.706,422.32
35,5.827,1.71,426.1
35,6.683,1.713,429.85
35,7.63,1.717,433.58
35,8.676,1.721,437.27
35,9.826,1.725,440.93
35,11.088,1.729,444.55
35,12.47,1.733,448.12
35,13.978,1.736,451.64
35,15.623,1.74,455.1
35,17.413,1.744,458.5
35,19.358,1.748,461.84
35,21.471,1.751,465.1
35,23.765,1.755,468.28
35,26.258,1.758,471.38
35,28.974,1.761,474.36
40,1.013,1.694,390.79
40,1.078,1.695,391.96
40,1.317,1.696,395.89
40,1.597,1.698,399.81
40,1.921,1.701,403.74
40,2.294,1.703,407.66
40,2.719,1.706,411.58
40,3.204,1.709,415.5
40,3.751,1.713,419.4
40,4.367,1.716,423.29
40,5.057,1.72,427.16
40,5.827,1.723,431.02
40,6.683,1.727,434.85
40,7.63,1.731,438.66
40,8.676,1.735,442.44
40,9.826,1.739,446.18
40,11.088,1.742,449.89
40,12.47,1.746,453.56
40,13.978,1.75,457.19
40,15.623,1.754,460.77
40,17.413,1.758,464.29
40,19.358,1.762,467.76
40,21.471,1.766,471.16
40,23.765,1.769,474.49
40,26.258,1.773,477.74
40,28.974,1.776,480.91
45,1.013,1.708,395.1
45,1.078,1.708,396.28
45,1.317,1.71,400.26
45,1.597,1.712,404.24
45,1.921,1.714,408.23
45,2.294,1.717,412.21
45,2.719,1.72,416.19
45,3.204,1.723,420.16
45,3.751,1.726,424.13
45,4.367,1.729,428.08
45,5.057,1.733,432.03
45,5.827,1.737,435.95
45,6.683,1.74,439.86
45,7.63,1.744,443.75
45,8.676,1.748,447.61
45,9.826,1.752,451.44
45,11.088,1.756,455.24
45,12.47,1.76,459
45,13.978,1.764,462.73
45,15.623,1.768,466.41
45,17.413,1.772,470.05
45,19.358,1.776,473.64
45,21.471,1.78,477.17
45,23.765,1.784,480.63
45,26.258,1.788,484.03
45,28.974,1.791,487.35
50,1.013,1.721,399.44
50,1.078,1.722,400.64
50,1.317,1.724,404.67
50,1.597,1.726,408.71
50,1.921,1.728,412.75
50,2.294,1.73,416.79
50,2.719,1.733,420.82
50,3.204,1.736,424.86
50,3.751,1.739,428.89
50,4.367,1.743,432.91
50,5.057,1.746,436.92
50,5.827,1.75,440.92
50,6.683,1.754,444.89
50,7.63,1.758,448.86
50,8.676,1.762,452.79
50,9.826,1.766,456.71
50,11.088,1.77,460.59
50,12.47,1.774,464.45
50,13.978,1.778,468.27
50,15.623,1.782,472.05
50,17.413,1.786,475.79
50,19.358,1.79,479.49
50,21.471,1.794,483.14
50,23.765,1.798,486.73
50,26.258,1.802,490.26
50,28.974,1.806,493.73
55,1.013,1.735,403.81
55,1.078,1.735,405.03
55,1.317,1.737,409.12
55,1.597,1.739,413.2
55,1.921,1.741,417.3
55,2.294,1.744,421.39
55,2.719,1.747,425.49
55,3.204,1.75,429.59
55,3.751,1.753,433.68
55,4.367,1.756,437.76
55,5.057,1.76,441.84
55,5.827,1.763,445.9
55,6.683,1.767,449.95
55,7.63,1.771,453.98
55,8.676,1.775,458
55,9.826,1.779,461.99
55,11.088,1.783,465.96
55,12.47,1.787,469.9
55,13.978,1.791,473.81
55,15.623,1.796,477.69
55,17.413,1.8,481.53
55,19.358,1.804,485.33
55,21.471,1.808,489.09
55,23.765,1.812,492.8
55,26.258,1.816,496.45
55,28.974,1.82,500.04
60,1.013,1.748,408.23
60,1.078,1.749,409.46
60,1.317,1.75,413.6
60,1.597,1.752,417.74
60,1.921,1.754,421.89
60,2.294,1.757,426.04
60,2.719,1.76,430.19
60,3.204,1.763,434.35
60,3.751,1.766,438.5
60,4.367,1.769,442.64
60,5.057,1.773,446.78
60,5.827,1.776,450.91
60,6.683,1.78,455.03
60,7.63,1.784,459.13
60,8.676,1.788,463.22
60,9.826,1.792,467.29
60,11.088,1.796,471.33
60,12.47,1.801,475.36
60,13.978,1.805,479.35
60,15.623,1.809,483.32
60,17.413,1.813,487.26
60,19.358,1.817,491.16
60,21.471,1.822,495.02
60,23.765,1.826,498.84
60,26.258,1.83,502.61
60,28.974,1.834,506.32
65,1.013,1.762,412.68
65,1.078,1.762,413.93
65,1.317,1.764,418.11
65,1.597,1.765,422.31
65,1.921,1.768,426.51
65,2.294,1.77,430.72
65,2.719,1.773,434.93
65,3.204,1.776,439.14
65,3.751,1.779,443.35
65,4.367,1.782,447.56
65,5.057,1.786,451.76
65,5.827,1.79,455.95
65,6.683,1.793,460.13
65,7.63,1.797,464.31
65,8.676,1.801,468.46
65,9.826,1.805,472.61
65,11.088,1.809,476.73
65,12.47,1.814,480.83
65,13.978,1.818,484.91
65,15.623,1.822,488.96
65,17.413,1.826,492.99
65,19.358,1.831,496.98
65,21.471,1.835,500.94
65,23.765,1.839,504.87
65,26.258,1.843,508.75
65,28.974,1.847,512.57
70,1.013,1.775,417.17
70,1.078,1.775,418.43
70,1.317,1.777,422.67
70,1.597,1.779,426.92
70,1.921,1.781,431.17
70,2.294,1.783,435.43
70,2.719,1.786,439.7
70,3.204,1.789,443.96
70,3.751,1.792,448.23
70,4.367,1.795,452.5
70,5.057,1.799,456.76
70,5.827,1.803,461.02
70,6.683,1.806,465.27
70,7.63,1.81,469.51
70,8.676,1.814,473.73
70,9.826,1.818,477.95
70,11.088,1.823,482.14
70,12.47,1.827,486.32
70,13.978,1.831,490.48
70,15.623,1.835,494.62
70,17.413,1.84,498.73
70,19.358,1.844,502.81
70,21.471,1.848,506.87
70,23.765,1.853,510.89
70,26.258,1.857,514.87
70,28.974,1.861,518.8
75,1.013,1.788,421.69
75,1.078,1.788,422.97
75,1.317,1.79,427.26
75,1.597,1.792,431.56
75,1.921,1.794,435.87
75,2.294,1.796,440.18
75,2.719,1.799,444.5
75,3.204,1.802,448.82
75,3.751,1.805,453.15
75,4.367,1.808,457.47
75,5.057,1.812,461.8
75,5.827,1.815,466.12
75,6.683,1.819,470.43
75,7.63,1.823,474.73
75,8.676,1.827,479.03
75,9.826,1.831,483.31
75,11.088,1.835,487.58
75,12.47,1.84,491.83
75,13.978,1.844,496.07
75,15.623,1.848,500.29
75,17.413,1.853,504.48
75,19.358,1.857,508.65
75,21.471,1.861,512.79
75,23.765,1.866,516.91
75,26.258,1.87,520.99
75,28.974,1.874,525.02
80,1.013,1.801,426.26
80,1.078,1.801,427.55
80,1.317,1.803,431.89
80,1.597,1.805,436.24
80,1.921,1.807,440.6
80,2.294,1.809,444.97
80,2.719,1.812,449.34
80,3.204,1.815,453.72
80,3.751,1.818,458.1
80,4.367,1.821,462.48
80,5.057,1.825,466.87
80,5.827,1.828,471.25
80,6.683,1.832,475.62
80,7.63,1.836,479.99
80,8.676,1.84,484.35
80,9.826,1.844,488.7
80,11.088,1.848,493.04
80,12.47,1.853,497.37
80,13.978,1.857,501.68
80,15.623,1.861,505.97
80,17.413,1.866,510.25
80,19.358,1.87,514.5
80,21.471,1.874,518.73
80,23.765,1.879,522.93
80,26.258,1.883,527.1
80,28.974,1.887,531.23
85,1.013,1.814,430.87
85,1.078,1.814,432.17
85,1.317,1.816,436.56
85,1.597,1.818,440.96
85,1.921,1.82,445.37
85,2.294,1.822,449.79
85,2.719,1.825,454.21
85,3.204,1.827,458.65
85,3.751,1.831,463.09
85,4.367,1.834,467.53
85,5.057,1.837,471.97
85,5.827,1.841,476.41
85,6.683,1.845,480.84
85,7.63,1.849,485.27
85,8.676,1.853,489.7
85,9.826,1.857,494.12
85,11.088,1.861,498.53
85,12.47,1.865,502.92
85,13.978,1.87,507.31
85,15.623,1.874,511.68
85,17.413,1.878,516.03
85,19.358,1.883,520.36
85,21.471,1.887,524.67
85,23.765,1.892,528.96
85,26.258,1.896,533.22
85,28.974,1.901,537.45
90,1.013,1.827,435.51
90,1.078,1.827,436.83
90,1.317,1.829,441.27
90,1.597,1.83,445.71
90,1.921,1.832,450.18
90,2.294,1.835,454.65
90,2.719,1.837,459.13
90,3.204,1.84,463.62
90,3.751,1.843,468.11
90,4.367,1.846,472.6
90,5.057,1.85,477.1
90,5.827,1.854,481.6
90,6.683,1.857,486.1
90,7.63,1.861,490.59
90,8.676,1.865,495.08
90,9.826,1.869,499.56
90,11.088,1.874,504.04
90,12.47,1.878,508.5
90,13.978,1.882,512.96
90,15.623,1.887,517.4
90,17.413,1.891,521.83
90,19.358,1.896,526.24
90,21.471,1.9,530.63
90,23.765,1.905,535
90,26.258,1.909,539.35
90,28.974,1.913,543.66
95,1.013,1.84,440.19
95,1.078,1.84,441.53
95,1.317,1.841,446.01
95,1.597,1.843,450.51
95,1.921,1.845,455.02
95,2.294,1.847,459.55
95,2.719,1.85,464.08
95,3.204,1.853,468.62
95,3.751,1.856,473.17
95,4.367,1.859,477.72
95,5.057,1.863,482.27
95,5.827,1.866,486.83
95,6.683,1.87,491.38
95,7.63,1.874,495.94
95,8.676,1.878,500.49
95,9.826,1.882,505.04
95,11.088,1.886,509.58
95,12.47,1.891,514.11
95,13.978,1.895,518.64
95,15.623,1.899,523.15
95,17.413,1.904,527.65
95,19.358,1.908,532.14
95,21.471,1.913,536.61
95,23.765,1.917,541.06
95,26.258,1.922,545.49
95,28.974,1.926,549.89
100,1.013,1.853,444.91
100,1.078,1.853,446.26
100,1.317,1.854,450.8
100,1.597,1.856,455.34
100,1.921,1.858,459.91
100,2.294,1.86,464.48
100,2.719,1.863,469.06
100,3.204,1.865,473.66
100,3.751,1.868,478.26
100,4.367,1.872,482.87
100,5.057,1.875,487.48
100,5.827,1.879,492.09
100,6.683,1.882,496.71
100,7.63,1.886,501.32
100,8.676,1.89,505.93
100,9.826,1.894,510.54
100,11.088,1.899,515.15
100,12.47,1.903,519.75
100,13.978,1.907,524.34
100,15.623,1.912,528.92
100,17.413,1.916,533.5
100,19.358,1.921,538.06
100,21.471,1.925,542.61
100,23.765,1.93,547.14
100,26.258,1.935,551.65
100,28.974,1.939,556.13
